"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"DE SANTÉ DU VÉGÉTAL"	"AIL"	"ail"	"ail"	"N° 5 DU 5 AVRIL 201"	"2002-2005"	"IRI=http://ontology.inrae.fr/frenchcropusage/Ails, tomap-classifier=exact, similarity=1.0, skos-prefLabel=ail, skos-prefLabel=ail, skos-prefLabel=ail, lemma=ail, form=AIL"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"z votre technicien."	"Ail violet"	"ail violet"	"ail"	"attaqué par la mouc"	"2702-2712"	"IRI=http://ontology.inrae.fr/frenchcropusage/Ails, tomap-candidate-head=ail, tomap-concept-synonym=ail, tomap-significant-head=ail, tomap-classifier=head, similarity=0.5, skos-prefLabel=ail, skos-prefLabel=ail, skos-prefLabel=ail, lemma=ailviolet, form=Ail violet"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"s du vent. Pustules"	"orangées"	"oranger"	"oranger"	"de rouille sur ail"	"3301-3309"	"IRI=http://ontology.inrae.fr/frenchcropusage/Orangers, tomap-classifier=exact, similarity=1.0, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, lemma=oranger, form=orangées"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"gées de rouille sur"	"ail"	"ail"	"ail"	"Les conditions opti"	"3325-3328"	"IRI=http://ontology.inrae.fr/frenchcropusage/Ails, tomap-classifier=exact, similarity=1.0, skos-prefLabel=ail, skos-prefLabel=ail, skos-prefLabel=ail, lemma=ail, form=ail"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"rition des pustules"	"orangées"	"oranger"	"oranger"	"sur les feuilles de"	"4237-4245"	"IRI=http://ontology.inrae.fr/frenchcropusage/Orangers, tomap-classifier=exact, similarity=1.0, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, skos-prefLabel=oranger, lemma=oranger, form=orangées"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"DE SANTÉ DU VÉGÉTAL"	"AIL"	"ail"	"ail"	"N° 5 DU 5 AVRIL 201"	"4329-4332"	"IRI=http://ontology.inrae.fr/frenchcropusage/Ails, tomap-classifier=exact, similarity=1.0, skos-prefLabel=ail, skos-prefLabel=ail, skos-prefLabel=ail, lemma=ail, form=AIL"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"llage La striure du"	"poireau"	"poireau"	"poireau"	"(LYSV pour Leek Yel"	"4617-4624"	"IRI=http://ontology.inrae.fr/frenchcropusage/Poireaux, tomap-classifier=exact, similarity=1.0, skos-prefLabel=poireau, lemma=poireau, form=poireau"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"l'animateur filière"	"Ail"	"ail"	"ail"	"de la Chambre d'agr"	"5823-5826"	"IRI=http://ontology.inrae.fr/frenchcropusage/Ails, tomap-classifier=exact, similarity=1.0, skos-prefLabel=ail, skos-prefLabel=ail, skos-prefLabel=ail, lemma=ail, form=Ail"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/05_bsv_ail_05042012_V3.html"	"1168"	"html"	"DE SANTÉ DU VÉGÉTAL"	"AIL"	"ail"	"ail"	"N° 5 DU 5 AVRIL 201"	"6597-6600"	"IRI=http://ontology.inrae.fr/frenchcropusage/Ails, tomap-classifier=exact, similarity=1.0, skos-prefLabel=ail, skos-prefLabel=ail, skos-prefLabel=ail, lemma=ail, form=AIL"
"/Users/belka/Documents/GitHub/termExtraction/resources/CorpusVespa.html/06_BSV_GC_05042011_cle8889ba.html"	"478"	"html"	"5 avril 2011 N° 06"	"COLZA"	"colza"	"colza"	"Les premières fleur"	"79-84"	"IRI=http://ontology.inrae.fr/frenchcropusage/Colzas, tomap-classifier=exact, similarity=1.0, skos-prefLabel=colza, lemma=colza, form=COLZA"
