"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"BSV_legumes_27_001"	"il (41) Ouzouer-sur-"	"Loire"	"(45) Récolte Proche"	"4324-4329"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"es (41) Ouzouer-sur-"	"Loire"	"(45) Ouzouer-sur-Lo"	"4812-4817"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"re (45) Ouzouer-sur-"	"Loire"	"(45) Jargeau (45) S"	"4835-4840"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"re (45) Ouzouer-sur-"	"Loire"	"(45) Ouzouer-sur-Lo"	"4892-4897"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"re (45) Ouzouer-sur-"	"Loire"	"(45) Jargeau (45) G"	"4915-4920"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"lés dans l'Indre-et-"	"Loire"	"à St Genouph et dan"	"6036-6041"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"Genouph et dans le"	"Loiret"	"à Tigy, St Benoît-s"	"6066-6072"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"Tigy, St Benoît-sur-"	"Loire"	", Tigy et Guilly. Au"	"6095-6100"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"Epinard Bette Mâche"	"Indre"	"et Loire Loir et Ch"	"8377-8382"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_27_001"	"ette Mâche Indre et"	"Loire"	"Loir et Cher conv b"	"8386-8391"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"re et Loire Loir et"	"Cher"	"conv bio 5 2 4 2 2"	"8400-8404"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_27_001"	"1 1 2 bio 3 2 1 2 1"	"Loiret"	"conv bio 7 3 3 4 1"	"8446-8452"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"4 1 3 3 1 1"	"Indre"	"et Loire conven"	"8488-8493"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_27_001"	"1 Indre et"	"Loire"	"conventionnel"	"8497-8502"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"r bio"	"Loiret"	"conventionnel"	"8576-8582"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"ay Saint Benoît sur"	"Loire"	"Chanteau Villandry"	"8701-8706"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"Villandry Sully sur"	"Loire"	"Guilly Tigy Ouvroue"	"8736-8741"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"ecteur de Sully sur"	"Loire"	"(45), de la pourrit"	"10613-10618"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"arcelles d'Indre et"	"Loire"	"à Veigné et La Vill"	"11644-11649"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"artement d'Indre et"	"Loire"	". Directeur de publi"	"11781-11786"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"sur les feutrines :"	"Indre"	"et Loire Saint Geno"	"13329-13334"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_27_001"	"eutrines : Indre et"	"Loire"	"Saint Genouph Ouvro"	"13338-13343"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"1 0 0.1 0.6 0.1 1.2"	"Loiret"	"0.3 0 0 0 0 0 0 7 1"	"13520-13526"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"0 0 0.7 0 0 Loir et"	"Cher"	"Tour en Sologne 0.3"	"13573-13577"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_27_001"	"ecteur de Sully sur"	"Loire"	"(45). Prévision Ris"	"15833-15838"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"ecteur de Sully sur"	"Loire"	"(45), de la rouille"	"16095-16100"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"ecteur de Sully sur"	"Loire"	"(45) sur 2% des pie"	"19895-19900"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"ujours observées en"	"Indre"	"et Loire.(plus d'in"	"20782-20787"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_27_001"	"servées en Indre et"	"Loire"	".(plus d'info, voir"	"20791-20796"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"es captures dans le"	"Loiret"	"à Guilly et St Beno"	"23074-23080"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"Piégeage"	"Indre"	"-et- Loire"	"24835-24840"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_27_001"	"r-et-Cher"	"Loiret"	"Mouche Mi"	"24888-24894"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"Loir-et-Cher"	"Loiret"	"Tour-en- Bo"	"25879-25885"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"Sologne) et dans le"	"Loiret"	"(Guilly et Saint be"	"28680-28686"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_27_001"	"St Benoît sur"	"Loire"	"(45) 2-3"	"35887-35892"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"de Saint-Benoît sur"	"Loire"	"(45), Outarville (4"	"36344-36349"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_27_001"	"es de St Benoît sur"	"Loire"	"(45) et St Genouph"	"37722-37727"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"re d'agriculture du"	"Finistère"	") N°8 - 18 mai 2012"	"456-465"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"ignifiantes dans le"	"Finistère"	"et les Côtes d'Armo"	"567-576"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"cichorii : Dans le"	"Finistère"	", toujours de nombre"	"640-649"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"les gamma : Dans le"	"Finistère"	": Les vols sont tou"	"906-915"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"a carotte : Dans le"	"Morbihan"	"(2 sites de piégeag"	"1286-1294"	"type=DEP_NOM, $=Morbihan, form=Morbihan"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"ées d'Auray. Sur le"	"Finistère"	"nord (4 sites de pi"	"1522-1531"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"y. Sur le Finistère"	"nord"	"(4 sites de piégeag"	"1532-1536"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"14 Dans le"	"Finistère"	": 4.5 œufs/piège, e"	"1988-1997"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"ufs/piége"	"Finistère"	"Cotes d'A"	"2437-2446"	"type=DEP_NOM, $=Finistère, form=Finistère"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"ou sur http://draf."	"bretagne"	".agriculture.gouv.fr"	"3794-3802"	"type=REG_NOM, $=Bretagne, form=bretagne"
"BSV_legumes_no24_cle46aed9"	"arcelles en Loir et"	"Cher"	"(secteur Sologne),"	"4053-4057"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_no24_cle46aed9"	"1 parcelle dans le"	"Loiret"	"(secteur St Jean le"	"4096-4102"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"arcelles en Loir et"	"Cher"	"(secteur Sologne),"	"5713-5717"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_no24_cle46aed9"	"1 parcelle dans le"	"Loiret"	"(secteur St Jean le"	"5756-5762"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"ottantes suivies en"	"Indre"	"et Loire BACTERIOSE"	"9686-9691"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"suivies en Indre et"	"Loire"	"BACTERIOSE Contexte"	"9695-9700"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"tions ponctuelles à"	"Vienne"	", Férolles, Sigloy e"	"11582-11588"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_legumes_no24_cle46aed9"	"epuis une semaine à"	"Vienne"	", Férolles, Châteaun"	"12127-12133"	"type=DEP_NOM, $=Vienne, form=Vienne"
"BSV_legumes_no24_cle46aed9"	"semis en Beauce du"	"Loiret"	"et de L'Eure-et-Loi"	"17618-17624"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"Concombres"	"Indre"	"et Loire Loir et Ch"	"18559-18564"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"ombres Indre et"	"Loire"	"Loir et Cher conv c"	"18568-18573"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"re et Loire Loir et"	"Cher"	"conv conv conv bio"	"18582-18586"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_no24_cle46aed9"	"4 2 1 1 1 1 1 4 1 1"	"Loiret"	"conv bio 1 3 1 2 1"	"18630-18636"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"24 Du 18/08/2011 8"	"Indre"	"et Loire convention"	"19228-19233"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"/08/2011 8 Indre et"	"Loire"	"conventionnel bio L"	"19237-19242"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"io Loir-et-Cher bio"	"Loiret"	"conventionnel bio S"	"19278-19284"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"2 sites d'Indre et"	"Loire"	". Le faible nombre d"	"29625-29630"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"uelques secteurs du"	"Loiret"	"mais leur nombre re"	"38615-38621"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	":1ère pousse : 1 en"	"Indre"	"-et-Loire (Savigny e"	"40444-40449"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"pousse : 1 dans le"	"Loiret"	"(Darvoy), 1 dans le"	"40502-40508"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"usse et plus : 1 en"	"Indre"	"-et-Loire (Savigny e"	"40579-40584"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"n Veron), 1 dans le"	"Loiret"	"(Darvoy), 2 dans le"	"40624-40630"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"(secteur Sologne et"	"Indre"	"et Loire). Les cont"	"40924-40929"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"Sologne et Indre et"	"Loire"	"). Les contamination"	"40933-40938"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"moment, l'Indre-et-"	"Loire"	"reste le secteur le"	"41027-41032"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	":Plein champ : 2 en"	"Indre"	"-et-Loire (La Ville"	"41951-41956"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"en bio), 2 dans le"	"Loiret"	"(Chanteau, conduite"	"42068-42074"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"arcelles en Loir et"	"Cher"	"(secteur Sologne),"	"43741-43745"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_no24_cle46aed9"	"3 parcelles dans le"	"Loiret"	"(St Benoît, Bray-en"	"43819-43825"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"que, 2 parcelles en"	"Indre"	"et Loire dont 1 en"	"43910-43915"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"rcelles en Indre et"	"Loire"	"dont 1 en agricultu"	"43919-43924"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"ts se confirment en"	"Indre"	"et Loire(Saint-Geno"	"45745-45750"	"type=DEP_NOM, $=Indre, form=Indre"
"BSV_legumes_no24_cle46aed9"	"bservés. En Loir-et"	"Cher"	", des larves et des"	"45842-45846"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_legumes_no24_cle46aed9"	"'Eure-et-Loir et le"	"Loiret"	". Prévision Si les c"	"48578-48584"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_legumes_no24_cle46aed9"	"ames, St Benoît-sur-"	"Loire"	", Fleury-les-Aubrais"	"52301-52306"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"che à St Benoît-sur-"	"Loire"	"(sur 75% des plante"	"53342-53347"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_legumes_no24_cle46aed9"	"ri-rave bio dans le"	"Loiret"	". On les repère par"	"53808-53814"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_lin_01"	"SEAU LIN OLEAGINEUX"	"NORD"	"- OUEST 2013-2014 L"	"206-210"	"type=DEP_NOM, $=Nord, form=NORD"
"BSV_lin_01"	"seau lin oléagineux"	"Nord"	"-Ouest est composé à"	"254-258"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_lin_01"	"e est la suivante :"	"Bretagne"	"1, Centre 4, Poitou"	"385-393"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"BSV_lin_01"	"etagne 1, Centre 4,"	"Poitou-Charentes"	"1. Six parcelles de"	"407-423"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"BSV_lin_01"	"ions cette semaine ("	"Bretagne"	"1, Centre 4, Poitou"	"529-537"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"BSV_lin_01"	"etagne 1, Centre 4,"	"Poitou-Charentes"	"1). STADE PHENOLOGI"	"551-567"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"BSV_lin_01"	"BSV Lin oléagineux"	"Nord"	"-Ouest. Les première"	"716-720"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_lin_01"	"illes ouvertes). En"	"Bretagne"	"et Poitou-Charentes"	"1045-1053"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"BSV_lin_01"	"es). En Bretagne et"	"Poitou-Charentes"	"les parcelles sont"	"1057-1073"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"BSV_lin_01"	"iculture d'Indre-et-"	"Loire"	", SRAL Centre. En pa"	"3513-3518"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_lin_18"	"SEAU LIN OLEAGINEUX"	"NORD"	"- OUEST 2013-2014 L"	"207-211"	"type=DEP_NOM, $=Nord, form=NORD"
"BSV_lin_18"	"seau lin oléagineux"	"Nord"	"-Ouest est composé à"	"255-259"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_lin_18"	"e est la suivante :"	"Bretagne"	"1, Centre 8, Pays d"	"387-395"	"type=REG_NOM, $=Bretagne, form=Bretagne"
"BSV_lin_18"	"etagne 1, Centre 8,"	"Pays de la Loire"	"1, Poitou-Charentes"	"409-425"	"type=REG_NOM, $=Pays de la Loire, form=Pays de la Loire"
"BSV_lin_18"	"Pays de la Loire 1,"	"Poitou-Charentes"	"4, Normandie 1. 4 p"	"429-445"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"BSV_lin_18"	"Poitou-Charentes 4,"	"Normandie"	"1. 4 parcelles de l"	"449-458"	"type=REG_NOM, $=Normandie, form=Normandie"
"BSV_lin_18"	"semaine (Centre 4,"	"Poitou-Charentes"	"3). Réseau lin oléa"	"618-634"	"type=REG_NOM_OLD, $=Poitou-Charentes, form=Poitou-Charentes"
"BSV_lin_18"	", CETIOM, COOP AGRI"	"MAYENNE"	", LYCEE AGRICOLE DE"	"4178-4185"	"type=DEP_NOM, $=Mayenne, form=MAYENNE"
"BSV_lin_18"	"iculture d'Indre-et-"	"Loire"	", SRAL Centre. Suppl"	"4317-4322"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_mais_07"	"re d'Agriculture du"	"Loiret"	", à partir des obser"	"1403-1409"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_mais_07"	"FDGDON37 FDGEDA DU"	"CHER"	"FREDON CENTRE UCATA"	"1616-1620"	"type=DEP_NOM, $=Cher, form=CHER"
"BSV_mais_07"	"t la Sologne-Val-de-"	"Loire"	"(1.5 papillon/piège"	"2661-2666"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_mais_07"	"is Sologne + Val-de-"	"Loire"	"1.5 Touraine 1.0 0."	"3151-3156"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_mais_07"	"ions climatiques La"	"somme"	"des températures (b"	"3333-3338"	"type=DEP_NOM, $=Somme, form=somme"
"BSV_mais_07"	"es s'est légèrement"	"creusé"	"par rapport à la se"	"3620-3626"	"type=DEP_NOM, $=Creuse, form=creusé"
"BSV_mais_07"	"juin, ce retard en"	"somme"	"de températures dev"	"3946-3951"	"type=DEP_NOM, $=Somme, form=somme"
"BSV_mais_07"	"elle située dans le"	"Loiret"	"(commune de Courten"	"4891-4897"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_mais_07"	"tes situées dans le"	"Cher"	", le Loiret et l'Ind"	"5076-5080"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_mais_07"	"es dans le Cher, le"	"Loiret"	"et l'Indre-et-Loire"	"5085-5091"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_mais_07"	"oiret et l'Indre-et-"	"Loire"	"ont piégé respectiv"	"5106-5111"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_mais_07"	"arcelles (4 dans le"	"Cher"	", 1 dans le Loiret)."	"5321-5325"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_mais_07"	"le Cher, 1 dans le"	"Loiret"	"). Les infestations"	"5337-5343"	"type=DEP_NOM, $=Loiret, form=Loiret"
"BSV_mais_07"	"ans une parcelle du"	"Cher"	". Directeur de publi"	"8524-8528"	"type=DEP_NOM, $=Cher, form=Cher"
"BSV_mais_07"	". BSV Maïs - N° 07"	"SOMME"	"DE TEMPERATURES (B"	"9667-9672"	"type=DEP_NOM, $=Somme, form=SOMME"
"BSV_maraich_12-09_cle09e4cd"	"graphique :Seine et"	"Marne"	": sites de Chailly"	"3442-3447"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraich_12-09_cle09e4cd"	"continuent dans le"	"nord"	"de la région. Ainsi"	"5864-5868"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_maraich_12-09_cle09e4cd"	"graphique :Seine et"	"Marne"	": sites de Chailly"	"7141-7146"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraich_12-09_cle09e4cd"	"graphique :Seine et"	"Marne"	": sites de Chailly"	"8612-8617"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraich_12-09_cle09e4cd"	"culture de Seine et"	"Marne"	": Marc Willenbucher"	"10521-10526"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraich_12-09_cle09e4cd"	"de santé du végétal"	"Ile de France"	"doit en mentionner"	"11541-11554"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de France"
"BSV_maraich_12-20_cle082e21"	"urés ; à Vayres sur"	"Essonne"	", 63 ; à Saint Hilai"	"1284-1291"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraich_12-20_cle082e21"	"ille 700 Vayres sur"	"Essonne"	"St Hilaire 600 Méré"	"2055-2062"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraich_12-20_cle082e21"	"gueville Vayres sur"	"Essonne"	"St Hilaire Mérévill"	"4143-4150"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraich_12-20_cle082e21"	"culture de Seine et"	"Marne"	": Marc Willenbucher"	"5781-5786"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraich_12-20_cle082e21"	"de santé du végétal"	"Ile de France"	"doit en mentionner"	"6801-6814"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de France"
"BSV_maraichage_13-04_cle0b1abb"	"gueville Vayres sur"	"Essonne"	"St Hilaire Mérévill"	"1002-1009"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraichage_13-04_cle0b1abb"	"gueville Vayres sur"	"Essonne"	"St Hilaire Mérévill"	"2904-2911"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraichage_13-04_cle0b1abb"	"culture de Seine et"	"Marne"	": Marc Willenbucher"	"3879-3884"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_13-04_cle0b1abb"	"de santé du végétal"	"Ile de France"	"doit en mentionner"	"4899-4912"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de France"
"BSV_maraichage_14-04_cle058f22"	"gueville Vayres sur"	"Essonne"	"St Hilaire Mérévill"	"1343-1350"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraichage_14-04_cle058f22"	"gueville Vayres sur"	"Essonne"	"St Hilaire Mérévill"	"2141-2148"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraichage_14-04_cle058f22"	"culture de Seine et"	"Marne"	": Marc Willenbucher"	"3565-3570"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_14-04_cle058f22"	"de santé du végétal"	"Ile de France"	"doit en mentionner"	"4585-4598"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de France"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"e sont à Auvers sur"	"Oise"	"(95). Mouche de la"	"608-612"	"type=DEP_NOM, $=Oise, form=Oise"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"ine 17 à Auvers sur"	"Oise"	"et diminution à 15%"	"887-891"	"type=DEP_NOM, $=Oise, form=Oise"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"graphique :Seine et"	"Marne"	": 15 semis observés"	"1767-1772"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"e parcelle Seine et"	"Marne"	", présence de mouche"	"1965-1970"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"le forte attaque en"	"Essonne"	"avec 50 % des plant"	"2124-2131"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"ère en sud Seine et"	"Marne"	"dans une parcelle a"	"2249-2254"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"rulées présentes au"	"nord"	"de la Seine et Marn"	"2371-2375"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"nord de la Seine et"	"Marne"	"sur des épinards au"	"2391-2396"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"graphique :Seine et"	"Marne"	"- Essonne : 6 semis"	"2513-2518"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"e :Seine et Marne -"	"Essonne"	": 6 semis observés"	"2521-2528"	"type=DEP_NOM, $=Essonne, form=Essonne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"graphique :Seine et"	"Marne"	":8 semis observés S"	"3472-3477"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"éographiqueSeine et"	"Marne"	":27 plantations obs"	"3776-3781"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"tinia : En Seine et"	"Marne"	", présence de quelqu"	"4079-4084"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"posés à Auvers sur"	"Oise"	"(95), Poincy (77) e"	"4492-4496"	"type=DEP_NOM, $=Oise, form=Oise"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"culture de Seine et"	"Marne"	": Marc Willenbucher"	"4735-4740"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no02_du_4_mai_2011_cle83f85e"	"de santé du végétal"	"Ile de France"	"doit en mentionner"	"5755-5768"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de France"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"réseau SRAL -Fredon"	"Ile de France"	"2006-2009 14 2007 2"	"1473-1486"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de France"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"éseau SRAL - Fredon"	"Il e de France"	"2006-2009 7 6 5 200"	"1968-1982"	"type=REG_NOM_OLD, $=Île-de-France, form=Il e de France"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"eau SR AL - Fredo n"	"Ile de F rance"	"2006-2009 80 70 60"	"2446-2460"	"type=REG_NOM_OLD, $=Île-de-France, form=Ile de F rance"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"graphique :Seine et"	"Marne"	": 11 semis observés"	"3235-3240"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"graphique :Seine et"	"Marne"	": 5 parcelles obser"	"4617-4622"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"moment en Seine et"	"Marne"	", sauf dans la parc"	"4745-4750"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"graphique :Seine et"	"Marne"	": 8 semis observés."	"5407-5412"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"bservés en Seine et"	"Marne"	"( zone Chailly en B"	"5656-5661"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"pieds à Auvers sur"	"Oise"	"et 5% à Périgny.Thr"	"6395-6399"	"type=DEP_NOM, $=Oise, form=Oise"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"thrips à Auvers sur"	"Oise"	"( 7,2 thrips/pieds)"	"6484-6488"	"type=DEP_NOM, $=Oise, form=Oise"
"BSV_maraichage_no06_du_29_juin_2011_cle013a3c"	"lement à Auvers sur"	"Oise"	"sur 5% des pieds. S"	"6592-6596"	"type=DEP_NOM, $=Oise, form=Oise"
