"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"43"	"P"	"iqués (choux-raves,"	"choux"	"chou"	"chou"	"cabus, choux de Bru"	"114-119"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, lemma=chou, form=choux"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"43"	"P"	"raves, choux cabus,"	"choux de Bruxelles"	"chou de Bruxelles"	"chou de Bruxelles"	") par des pigeons. E"	"127-145"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux_Bruxelles, skos-prefLabel=chou de Bruxelles, lemma=choudeBruxelles, form=choux de Bruxelles"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"43"	"P"	"raves, choux cabus,"	"choux"	"chou"	"chou"	"de Bruxelles) par d"	"127-132"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, lemma=chou, form=choux"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"43"	"P"	"s. Environ 90 % des"	"choux"	"chou"	"chou"	"ont été ravagés."	"181-186"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Choux, skos-prefLabel=chou, lemma=chou, form=choux"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"11"	"P"	"e de la Loire (49),"	"potager"	"potager"	"jardins familiaux"	"d'amateurs."	"25-32"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, lemma=potager, form=potager"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"che (mineuse) de la"	"betterave"	"betterave"	"betterave"	", appelée également"	"213-222"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, lemma=betterave, form=betterave"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"es ou adventices du"	"potager"	"potager"	"jardins familiaux"	"(betterave, chénopo"	"374-381"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, lemma=potager, form=potager"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"entices du potager ("	"betterave"	"betterave"	"betterave"	", chénopode, épinard"	"383-392"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, lemma=betterave, form=betterave"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"tterave, chénopode,"	"épinard"	"épinard"	"épinard"	", poirée ou bette à"	"405-412"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Epinards, skos-prefLabel=épinard, lemma=épinard, form=épinard"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"chénopode, épinard,"	"poirée"	"poirée"	"poirée"	"ou bette à cardes.."	"414-420"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, lemma=poirée, form=poirée"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/05bsv_jevi_20190502_cle8f22b6.html"	"85"	"P"	"épinard, poirée ou"	"bette à cardes"	"bette à carde"	"poirée"	"...)."	"424-438"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, lemma=betteàcarde, form=bette à cardes"
