"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"130"	"P"	"(principalement sur"	"prunier et abricotier"	"prunier et abricotier"	""	") peut dans certaine"	"42-63"	"type=N_KON_N, match=fcu, form=prunier et abricotier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"245"	"P"	"ectre de végétaux :"	"vignes, oliviers, arbres"	"vigne , olivier , arbre"	""	"fruitiers (Prunus),"	"130-154"	"type=N_PUN_N, match=fcu, form=vignes, oliviers, arbres"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"245"	"P"	"fruitiers (Prunus),"	"agrumes, caféiers, chênes, luzerne"	"agrume , caféier , chêne , luzerne"	""	", etc.A ce jour, six"	"175-209"	"type=N_PUN_N, match=fcu, form=agrumes, caféiers, chênes, luzerne"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"245"	"P"	"illes suspectes sur"	"un olivier, un laurier, un chêne"	"un olivier , un laurier , un chêne"	""	"le 24 avril à Grign"	"1048-1080"	"type=N_PUN_N, match=fcu, form=un olivier, un laurier, un chêne"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Bilan_Fruits_a_noyau_2018_cle888e1e.html"	"93"	"P"	"e-Alpes sur pêcher,"	"abricotier, prunier et cerisier"	"abricotier , prunier et cerisier"	""	". Elles se sont déro"	"167-198"	"type=N_PUN_N_KON_N, match=fcu, form=abricotier, prunier et cerisier"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Cassis_n_05_du_10_mai_2012_cle09e263.html"	"61"	"P"	"sont en place dans"	"les vergers et les cultures"	"le verger et le culture"	""	"légumières. Les tra"	"90-117"	"type=N_KON_N, match=fcu, form=les vergers et les cultures"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Cereales_paille_14_cle09e79d.html"	"85"	"P"	"(retour fréquent de"	"blé, variété"	"blé , variété"	""	"sensible, milieu fa"	"60-72"	"type=N_PUN_N, match=fcu, form=blé, variété"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Cereales_paille_14_cle09e79d.html"	"84"	"P"	"(retour fréquent de"	"blé, variété"	"blé , variété"	""	"sensible, milieu fa"	"60-72"	"type=N_PUN_N, match=fcu, form=blé, variété"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Colza_no08-05avril18_cle866147.html"	"30"	"P"	"Cette"	"semaine, le colza"	"semaine , le colza"	""	"est majoritairement"	"6-23"	"type=N_PUN_N, match=fcu, form=semaine, le colza"
"/Users/belka/Documents/GitHub/termExtraction/resources/Corpus-v-12-04-21/test/CorpusAlea.html/BSV_Colza_no08-05avril18_cle866147.html"	"38"	"P"	"1 à 5 charançons de"	"la tige du colza, la moyenne"	"le tige du colza , le moyenne"	""	"est de 2,7(contre 3"	"77-105"	"type=N_PUN_N, match=fcu, form=la tige du colza, la moyenne"
