"bsv"	"context before"	"locality"	"context after"	"location"	"features"
"BSV_Arboriculture_3_24_fevrier_2020-2-2_cle83ae58"	"re d'Agriculture de"	"Corse"	"dégage toute respon"	"8506-8511"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_3_24_fevrier_2020-2-2_cle83ae58"	"de Santé du Végétal"	"Corse"	"Arboriculture N°3 -"	"8886-8891"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"re d'Agriculture de"	"Corse"	"15 Avenue Jean Zucc"	"283-288"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"DE SANTE DU VEGETAL"	"CORSE"	"ARBORICULTURE n°4 1"	"672-677"	"type=REG_NOM, $=Corse, form=CORSE"
"BSV_Arboriculture_4_14mars2017_cle063599"	"de Santé du Végétal"	"Corse"	"Arboriculture N°4 -"	"1850-1855"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"de Santé du Végétal"	"Corse"	"Arboriculture N°4 -"	"3966-3971"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"amedi 18 mars Haute"	"Corse"	"/ Corse du Sud Temps"	"4117-4122"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"8 mars Haute Corse/"	"Corse"	"du Sud Temps ensole"	"4124-4129"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"ages nuageux sur le"	"Nord"	"-Est Dimanche 19 mar"	"4273-4277"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_Arboriculture_4_14mars2017_cle063599"	"re d'Agriculture de"	"Corse"	"dégage toute respon"	"5322-5327"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Arboriculture_4_14mars2017_cle063599"	"de Santé du Végétal"	"Corse"	"Arboriculture N°4 -"	"5702-5707"	"type=REG_NOM, $=Corse, form=Corse"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF"	"149-158"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"entre le sud et le"	"nord"	"de la région. Une s"	"814-818"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"e Sommesous dans la"	"Marne"	"sans atteindre le s"	"1079-1084"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"entre le sud et le"	"nord"	"du bassin de produc"	"2286-2290"	"type=DEP_NOM, $=Nord, form=nord"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"hampagne CETA Craie"	"Marne"	"Sud Chambre d'Agric"	"5340-5345"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"e d'Agriculture des"	"Ardennes"	"- Chambre d'Agricul"	"5376-5384"	"type=DEP_NOM, $=Ardennes, form=Ardennes"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"d'Agriculture de la"	"Marne"	"- Chambre d'Agricul"	"5449-5454"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"culture de la Haute-"	"Marne"	"- COMPAS - CRISTAL"	"5491-5496"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"du Végétal, FREDON"	"Grand Est"	", ITB et Terres Inov"	"5788-5797"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_Betteraves_du_22_juillet_2020_cle8647db"	"onale d'Agriculture"	"Grand Est"	". Dans une démarche"	"5897-5906"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"l'extrême sud de la"	"Marne"	". Atomaire : suite a"	"1189-1194"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"alée sur le site de"	"Somme"	"-Vesle dans la Marne"	"1319-1324"	"type=DEP_NOM, $=Somme, form=Somme"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"Somme-Vesle dans la"	"Marne"	". Cependant, aucun d"	"1339-1344"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"s : Cauroy dans les"	"Ardennes"	"et Les Grandes Loge"	"1992-2000"	"type=DEP_NOM, $=Ardennes, form=Ardennes"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"andes Loges dans la"	"Marne"	"avec 5 % de plantes"	"2030-2035"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"onale d'Agriculture"	"Grand Est"	"et de la DRAAF : ht"	"4179-4188"	"type=REG_NOM, $=Grand Est, form=Grand Est"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"DRAAF : http://www."	"grandest"	".chambre-agriculture"	"4217-4225"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"ONALE D'AGRICULTURE"	"GRAND EST"	"SUR LABASE DES OBSE"	"4619-4628"	"type=REG_NOM, $=Grand Est, form=GRAND EST"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"hampagne CETA Craie"	"Marne"	"Sud Chambre d'Agric"	"4813-4818"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"e d'Agriculture des"	"Ardennes"	"- Chambre d'Agricul"	"4849-4857"	"type=DEP_NOM, $=Ardennes, form=Ardennes"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"d'Agriculture de la"	"Marne"	"Chambre d'Agricultu"	"4922-4927"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"culture de la Haute-"	"Marne"	"- COMPAS - CRISTAL"	"4962-4967"	"type=DEP_NOM, $=Marne, form=Marne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"du Végétal, FREDON"	"Champagne-Ardenne"	", ITB et Terres Inov"	"5310-5327"	"type=REG_NOM_OLD, $=Champagne-Ardenne, form=Champagne-Ardenne"
"BSV_Betteraves_du_29_mai_2019_cle8fbfd9"	"us ici : http://www."	"grandest"	".chambre-agriculture"	"5763-5771"	"type=REG_NOM, $=Grand Est, form=grandest"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"du Végétal Edition"	"Auvergne"	"-Rhône-Alpes Territo"	"68-76"	"type=REG_NOM_OLD, $=Auvergne, form=Auvergne"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"al Edition Auvergne-"	"Rhône-Alpes"	"Territoire rhônalpi"	"77-88"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ture, Réseau FREDON"	"Rhône-Alpes"	"La saison 2018 a ét"	"467-478"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"les plus arrosés en"	"Rhône-Alpes"	"). Le mois de févrie"	"663-674"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"dommageable dans le"	"Rhône"	". Tableaux de synthè"	"2240-2245"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"s Moyenne Vallée du"	"Rhône"	"(Sud Valence) Rhône"	"4750-4755"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Rhône (Sud Valence)"	"Rhône"	"-Loire Stade"	"4770-4775"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"(Sud Valence) Rhône-"	"Loire"	"Stade C"	"4776-4781"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"C Moyenne Vallée du"	"Rhône"	"(Sud Valence) Rhône"	"5714-5719"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Rhône (Sud Valence)"	"Rhône"	"-Loire Stade C Stade"	"5734-5739"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"(Sud Valence) Rhône-"	"Loire"	"Stade C Stade F2 St"	"5740-5745"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"C Moyenne Vallée du"	"Rhône"	"(Sud Valence) Rhône"	"6305-6310"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Rhône (Sud Valence)"	"Rhône"	"-Loire Stade C Stade"	"6325-6330"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"(Sud Valence) Rhône-"	"Loire"	"Stade C Stade F2"	"6331-6336"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"sur pêcher, avec un"	"7010-7015"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"icots. Les secteurs"	"Rhône"	"-Loire et Nyonsais-B"	"7145-7150"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Les secteurs Rhône-"	"Loire"	"et Nyonsais-Baronni"	"7151-7156"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"et dans le Nyonsais"	"8754-8759"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"lobalement saine en"	"Rhône"	"-Loire. Photo CA26 N"	"8872-8877"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ment saine en Rhône-"	"Loire"	". Photo CA26 Nombre"	"8878-8883"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". Le premier vol déb"	"10418-10423"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"et jusqu'à début ju"	"10569-10574"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"'à début juillet en"	"Rhône"	"-Loire. Plusieurs gé"	"10603-10608"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ut juillet en Rhône-"	"Loire"	". Plusieurs générati"	"10609-10614"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e Vallée du"	"Rhône"	"ZP"	"12137-12142"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"5 juin"	"Rhône"	"-Loire ZM"	"12564-12569"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"uin Rhône-"	"Loire"	"ZM"	"12570-12575"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n (G2) juillet (G2)"	"Rhône"	"-Loire Moyenne Vallé"	"13450-13455"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"juillet (G2) Rhône-"	"Loire"	"Moyenne Vallée du R"	"13456-13461"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e Moyenne Vallée du"	"Rhône"	"ZP ZM ZT ZP ZM ZT 8"	"13480-13485"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"riodes Les périodes"	"Rhône"	"-Loire Moyenne Vallé"	"13931-13936"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Les périodes Rhône-"	"Loire"	"Moyenne Vallée du R"	"13937-13942"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e Moyenne Vallée du"	"Rhône"	"ZP 19/4 28/4 8/5 16"	"13961-13966"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"sur pêcher. En fin"	"14583-14588"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"sses attaquées). En"	"Rhône"	"-Loire, 2 des 4 parc"	"14908-14913"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ttaquées). En Rhône-"	"Loire"	", 2 des 4 parcelles"	"14914-14919"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"t Moyenne Vallée du"	"Rhône"	"). Ces attaques rest"	"15619-15624"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ions climatiques de"	"Rhône-Alpes"	", cependant des mouv"	"15983-15994"	"type=REG_NOM_OLD, $=Rhône-Alpes, form=Rhône-Alpes"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"de pêcher(Drôme et"	"Rhône"	"), et sur 2 parcelle"	"16509-16514"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"rcelles de pommier ("	"Drôme"	", et Isère) suivies"	"16548-16553"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"pommier (Drôme, et"	"Isère"	") suivies sur la pér"	"16558-16563"	"type=DEP_NOM, $=Isère, form=Isère"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"abricotiers dans la"	"Drôme"	". A noter : des C. c"	"16704-16709"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"2 parcelles dans le"	"Rhône"	". Aucun dégât n'a ét"	"16857-16862"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"sur abricots et pêc"	"17011-17016"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"à partir du début d"	"17291-17296"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"au mois de mai. Les"	"18096-18101"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ns les départements"	"Drôme"	",Ardèche, Isère et R"	"18653-18658"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"départements Drôme,"	"Ardèche"	", Isère et Rhône :-"	"18659-18666"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ents Drôme,Ardèche,"	"Isère"	"et Rhône :- Les zon"	"18668-18673"	"type=DEP_NOM, $=Isère, form=Isère"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e,Ardèche, Isère et"	"Rhône"	":- Les zones focale"	"18677-18682"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e département de la"	"Drôme"	", et à la baisse en"	"19862-19867"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	", et à la baisse en"	"Isère"	"et en Ardèche. Dans"	"19887-19892"	"type=DEP_NOM, $=Isère, form=Isère"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"isse en Isère et en"	"Ardèche"	". Dans le Rhône, les"	"19899-19906"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"en Ardèche. Dans le"	"Rhône"	", les contaminations"	"19916-19921"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"êcher Prunier Total"	"Ardèche"	"50 55 0 105 Drôme 3"	"20247-20254"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Ardèche 50 55 0 105"	"Drôme"	"385 1792 44 2221 Is"	"20267-20272"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"me 385 1792 44 2221"	"Isère"	"58 39 3 100 Rhône 0"	"20290-20295"	"type=DEP_NOM, $=Isère, form=Isère"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"1 Isère 58 39 3 100"	"Rhône"	"0 6 0 6 Total 493 1"	"20308-20313"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"892 47 2432 Dans la"	"Drôme"	", les foyers histori"	"20353-20358"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Anneyron/Livron-sur-"	"Drôme"	"/Pont de l'Isère/ Et"	"20404-20409"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"l'Isère/ Etoile-sur-"	"Rhône"	"/ Châteauneuf-sur-Is"	"20438-20443"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ne/ Châteauneuf-sur-"	"Isère"	"/ Epinouze/ Beaumon"	"20461-20466"	"type=DEP_NOM, $=Isère, form=Isère"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"aminées en 2017. En"	"Ardèche"	", les secteurs de St"	"21052-21059"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"7) et La Voulte sur"	"Rhône"	"(contaminée en 2016"	"21779-21784"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"es touchés. Dans le"	"Rhône"	", aucune contaminati"	"22719-22724"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"verte sur Irigny et"	"Loire"	"-sur-Rhône. BSV Bila"	"23090-23095"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	", en particulier en"	"Ardèche"	"et dans la Drôme. D"	"23374-23381"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"Ardèche et dans la"	"Drôme"	". Du fait de l'alter"	"23393-23398"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". De mai au début de"	"24464-24469"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"début juillet au se"	"25038-25043"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	", au cours des mois"	"25098-25103"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	", avec 1 à 2.5 % de"	"26489-26494"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"été réalisé dans le"	"Nord"	"Drôme (Bergeron, lo"	"27080-27084"	"type=DEP_NOM, $=Nord, form=Nord"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"éalisé dans le Nord"	"Drôme"	"(Bergeron, lors de"	"27085-27090"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"isés sur 4 sites en"	"Ardèche"	", en Isère, et dans"	"30051-30058"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ites en Ardèche, en"	"Isère"	", et dans la Drôme."	"30063-30068"	"type=DEP_NOM, $=Isère, form=Isère"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Isère, et dans la"	"Drôme"	". Evolution du nombr"	"30081-30086"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"NE NYONS ETOILE-SUR-"	"RHONE"	"BSV Bilan Fruits à"	"30552-30557"	"type=DEP_NOM, $=Rhône, form=RHONE"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e site d'Etoile-sur-"	"Rhône"	"(26), les premiers"	"30663-30668"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"où la maladie reste"	"31605-31610"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	", et le 9 avril en R"	"32149-32154"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e, et le 9 avril en"	"Rhône"	"-Loire. Entre mi-avr"	"32173-32178"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"le 9 avril en Rhône-"	"Loire"	". Entre mi-avril et"	"32179-32184"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". Leur présence avec"	"33117-33122"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ment été repérés en"	"Rhône"	"-Loire fin juin. Le"	"33326-33331"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"té repérés en Rhône-"	"Loire"	"fin juin. Le champi"	"33332-33337"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". A l'approche de la"	"33943-33948"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e Moyenne Vallée du"	"Rhône"	"durant le mois de j"	"34120-34125"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"depuis quelques ann"	"34638-34643"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"s ponctuellement en"	"Rhône"	"-Loire, ont été prob"	"34700-34705"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"tuellement en Rhône-"	"Loire"	", ont été problémati"	"34706-34711"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"). Essaimage de coch"	"34900-34905"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	", et affectionnent l"	"35807-35812"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". L'été chaud et sec"	"36522-36527"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"a été bien visible"	"37113-37118"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". Hors réseau, des p"	"37550-37555"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ée sur 2 parcelles ("	"Drôme"	"et Ardèche) à l'app"	"39299-39304"	"type=DEP_NOM, $=Drôme, form=Drôme"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"parcelles (Drôme et"	"Ardèche"	") à l'approche de la"	"39308-39315"	"type=DEP_NOM, $=Ardèche, form=Ardèche"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	"(semaine du 22 mai)"	"40466-40471"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e Moyenne Vallée du"	"Rhône"	"le 18 avril. Le vol"	"42256-42261"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"vées le 24 avril en"	"Rhône"	"-Loire, et le 30 avr"	"43635-43640"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"e 24 avril en Rhône-"	"Loire"	", et le 30 avril en"	"43641-43646"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"n Moyenne Vallée du"	"Rhône"	". Trois parcelles su"	"43684-43689"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ré, dans le secteur"	"Rhône"	"-Loire, où il cause"	"44363-44368"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"ns le secteur Rhône-"	"Loire"	", où il cause des dé"	"44369-44374"	"type=DEP_NOM, $=Loire, form=Loire"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"nalés le 30 mars en"	"Rhône"	"-Loire et le 16 avri"	"44707-44712"	"type=DEP_NOM, $=Rhône, form=Rhône"
"BSV_Bilan_Fruits_a_noyau_2018_cle888e1e"	"le 30 mars en Rhône-"	"Loire"	"et le 16 avril en M"	"44713-44718"	"type=DEP_NOM, $=Loire, form=Loire"
