"bsv"	"number of words"	"html tag"	"context before"	"form"	"lemma"	"prefLabel"	"context after"	"location"	"features"
"BSV_GC_n_22_du_30_avril_2013_cle82bfbf"	"3956"	"html"	"es sont en cours de"	"levée"	"levée"	"stade secondaire BBCH 009 "	". Attention aux lima"	"6848-6853"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GC_n_22_du_30_avril_2013_cle82bfbf"	"3956"	"html"	"s sur les premières"	"levées"	"levée"	"stade secondaire BBCH 009 "	". 5 6 Grandes cultu"	"6977-6983"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"BSV_GRANDES_CULTURES_2017_No5_cle8b8eff"	"3062"	"html"	"es sont en cours de"	"levée"	"levée"	"stade secondaire BBCH 009 "	"avec l'apparition d"	"12765-12770"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"sensibilité : de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"au stade 3 feuilles"	"2156-2161"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"sensibilité : de la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"au stade 6 feuilles"	"7460-7465"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"sensibilité : De la"	"levée"	"levée"	"stade secondaire BBCH 009 "	"(Stade A cotylédons"	"9411-9416"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levée"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"elles vont du stade"	"germination"	"germination"	"stade principal BBCH 0"	"au stade 2-3 feuill"	"10844-10855"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"lles. Les premières"	"levées"	"levée"	"stade secondaire BBCH 009 "	"sont très hétérogèn"	"10893-10899"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_secondaryStage_BBCH009, skos-prefLabel=stade secondaire BBCH 009 , form=levées"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"t le reste au stade"	"germination"	"germination"	"stade principal BBCH 0"	"suite aux dernières"	"11009-11020"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
"BSV_GRANDES_CULTURES_2018_No38_cle0b961f"	"3149"	"html"	"nsibilité: du stade"	"germination"	"germination"	"stade principal BBCH 0"	"au stade 3-4 feuill"	"14740-14751"	"type=RDFProjector, uri=http://ontology.inrae.fr/ppdo/ontology/bbch_globalScale_principalStage_BBCH0, skos-prefLabel=stade principal BBCH 0, form=germination"
